Unnamed: 0,vehicle_name,engine_size(l),cylinders,fuel_type,fuel_consumption_comb_(mpg),co2_emissions(g/km)
4381,ACURA_TLX_SH-AWD_A-SPEC,3.5,6,Z,27,240
4382,ALFA_ROMEO_4C_COUPE,1.8,4,Z,34,197
4383,ALFA_ROMEO_4C_SPIDER,1.8,4,Z,34,197
4384,ALFA_ROMEO_GIULIA,2.0,4,Z,32,205
4385,ALFA_ROMEO_GIULIA_AWD,2.0,4,Z,31,217
4386,ALFA_ROMEO_GIULIA_QUADRIFOGLIO,2.9,6,Z,24,280
4387,ALFA_ROMEO_STELVIO_AWD,2.0,4,Z,29,226
4388,ALFA_ROMEO_STELVIO_QUADRIFOGLIO,2.9,6,Z,23,292
4389,ASTON_MARTIN_DB11_V8,4.0,8,Z,25,271
4390,ASTON_MARTIN_DB11_V12,5.2,12,Z,21,322
4391,ASTON_MARTIN_RAPIDE_S,6.0,12,Z,20,332
4392,ASTON_MARTIN_VANQUISH,6.0,12,Z,19,346
4393,AUDI_A3,2.0,4,X,35,188
4394,AUDI_A3_QUATTRO,2.0,4,X,32,205
4395,AUDI_A3_CABRIOLET_QUATTRO,2.0,4,X,30,223
4396,AUDI_A4,2.0,4,Z,37,177
4397,AUDI_A4_QUATTRO,2.0,4,Z,32,203
4398,AUDI_A4_QUATTRO,2.0,4,Z,32,204
4399,AUDI_A4_ALLROAD_QUATTRO,2.0,4,Z,30,217
4400,AUDI_A5_QUATTRO,2.0,4,Z,32,203
4401,AUDI_A5_QUATTRO,2.0,4,Z,32,204
4402,AUDI_A5_CABRIOLET_QUATTRO,2.0,4,Z,32,203
4403,AUDI_A5_SPORTBACK_QUATTRO,2.0,4,Z,32,203
4404,AUDI_A6_QUATTRO,2.0,4,Z,31,216
4405,AUDI_A6_QUATTRO,3.0,6,Z,28,235
4406,AUDI_A7_QUATTRO,3.0,6,Z,28,235
4407,AUDI_A8,3.0,6,Z,27,247
4408,AUDI_A8,4.0,8,Z,23,290
4409,AUDI_A8L,4.0,8,Z,23,290
4410,AUDI_Q3,2.0,4,Z,28,236
4411,AUDI_Q3_QUATTRO,2.0,4,Z,27,240
4412,AUDI_Q5,2.0,4,Z,29,226
4413,AUDI_Q7,2.0,4,Z,26,258
4414,AUDI_Q7,3.0,6,Z,25,260
4415,AUDI_R8,5.2,10,Z,22,304
4416,AUDI_R8_QUATTRO,5.2,10,Z,19,338
4417,AUDI_R8_SPYDER,5.2,10,Z,19,338
4418,AUDI_RS_3,2.5,5,Z,27,248
4419,AUDI_RS_5,2.9,6,Z,25,260
4420,AUDI_RS_7,4.0,8,Z,21,318
4421,AUDI_S3,2.0,4,Z,29,223
4422,AUDI_S4,3.0,6,Z,29,232
4423,AUDI_S5,3.0,6,Z,29,232
4424,AUDI_S5_CABRIOLET,3.0,6,Z,28,239
4425,AUDI_S5_SPORTBACK,3.0,6,Z,29,232
4426,AUDI_S6,4.0,8,Z,22,298
4427,AUDI_S7,4.0,8,Z,22,298
4428,AUDI_S8,4.0,8,Z,21,313
4429,AUDI_SQ5,3.0,6,Z,25,270
4430,AUDI_TT_COUPE_QUATTRO,2.0,4,X,31,209
4431,AUDI_TT_ROADSTER_QUATTRO,2.0,4,X,31,209
4432,AUDI_TT_RS,2.5,5,Z,27,245
4433,AUDI_TTS_COUPE,2.0,4,Z,30,222
4434,BENTLEY_BENTAYGA,6.0,12,Z,18,370
4435,BENTLEY_CONTINENTAL_GT_CONVERTIBLE,6.0,12,Z,17,389
4436,BENTLEY_CONTINENTAL_SUPERSPORTS,6.0,12,Z,17,389
4437,BENTLEY_FLYING_SPUR,4.0,8,Z,19,353
4438,BENTLEY_FLYING_SPUR,6.0,12,Z,17,389
4439,BENTLEY_MULSANNE,6.8,8,Z,16,405
4440,BMW_230i_COUPE,2.0,4,Z,34,197
4441,BMW_230i_COUPE,2.0,4,Z,30,219
4442,BMW_230i_xDRIVE_CABRIOLET,2.0,4,Z,32,208
4443,BMW_230i_xDRIVE_COUPE,2.0,4,Z,33,202
4444,BMW_328d_xDRIVE,2.0,4,D,40,184
4445,BMW_328d_xDRIVE_TOURING,2.0,4,D,40,184
4446,BMW_330i_xDRIVE,2.0,4,Z,32,208
4447,BMW_330i_xDRIVE_GRAN_TURISMO,2.0,4,Z,32,208
4448,BMW_330i_xDRIVE_TOURING,2.0,4,Z,32,208
4449,BMW_340i,3.0,6,Z,36,183
4450,BMW_340i,3.0,6,Z,27,240
4451,BMW_340i_xDRIVE,3.0,6,Z,30,223
4452,BMW_340i_xDRIVE,3.0,6,Z,27,245
4453,BMW_340i_xDRIVE_GRAN_TURISMO,3.0,6,Z,28,235
4454,BMW_430i_xDRIVE_CABRIOLET,2.0,4,Z,31,214
4455,BMW_430i_xDRIVE_COUPE,2.0,4,Z,32,208
4456,BMW_430i_xDRIVE_GRAN_COUPE,2.0,4,Z,32,208
4457,BMW_440i_COUPE,3.0,6,Z,36,183
4458,BMW_440i_COUPE,3.0,6,Z,27,240
4459,BMW_440i_xDRIVE_CABRIOLET,3.0,6,Z,28,235
4460,BMW_440i_xDRIVE_COUPE,3.0,6,Z,30,223
4461,BMW_440i_xDRIVE_COUPE,3.0,6,Z,27,245
4462,BMW_440i_xDRIVE_GRAN_COUPE,3.0,6,Z,30,223
4463,BMW_530i_xDRIVE,2.0,4,Z,32,208
4464,BMW_540i_xDRIVE,3.0,6,Z,28,236
4465,BMW_640i_xDRIVE_CABRIOLET,3.0,6,Z,27,248
4466,BMW_640i_xDRIVE_GRAN_COUPE,3.0,6,Z,27,248
4467,BMW_640i_xDRIVE_GRAN_TURISMO,3.0,6,Z,27,241
4468,BMW_650i_xDRIVE_CABRIOLET,4.4,8,Z,23,292
4469,BMW_650i_xDRIVE_COUPE,4.4,8,Z,23,286
4470,BMW_650i_xDRIVE_GRAN_COUPE,4.4,8,Z,23,292
4471,BMW_750i_xDRIVE,4.4,8,Z,23,292
4472,BMW_750i_xDRIVE_SWB,4.4,8,Z,23,283
4473,BMW_ALPINA_B6_xDRIVE_GRAN_COUPE,4.4,8,Z,23,292
4474,BMW_M2,3.0,6,Z,27,245
4475,BMW_M2,3.0,6,Z,25,267
4476,BMW_M240i_CABRIOLET,3.0,6,Z,30,222
4477,BMW_M240i_CABRIOLET,3.0,6,Z,26,255
4478,BMW_M240i_COUPE,3.0,6,Z,30,222
4479,BMW_M240i_COUPE,3.0,6,Z,26,249
4480,BMW_M240i_xDRIVE_CABRIOLET,3.0,6,Z,29,227
4481,BMW_M240i_xDRIVE_COUPE,3.0,6,Z,29,227
4482,BMW_M3,3.0,6,Z,24,280
4483,BMW_M3,3.0,6,Z,24,273
4484,BMW_M4_CABRIOLET,3.0,6,Z,22,299
4485,BMW_M4_CABRIOLET,3.0,6,Z,24,280
4486,BMW_M4_COUPE,3.0,6,Z,24,280
4487,BMW_M4_COUPE,3.0,6,Z,24,273
4488,BMW_M550i_xDRIVE,4.4,8,Z,23,283
4489,BMW_M6_CABRIOLET,4.4,8,Z,19,344
4490,BMW_M6_CABRIOLET,4.4,8,Z,20,324
4491,BMW_M6_COUPE,4.4,8,Z,19,344
4492,BMW_M6_COUPE,4.4,8,Z,20,324
4493,BMW_M6_GRAN_COUPE,4.4,8,Z,19,344
4494,BMW_M6_GRAN_COUPE,4.4,8,Z,20,324
4495,BMW_M760i_xDRIVE,6.6,12,Z,19,355
4496,BMW_X1_xDRIVE28i,2.0,4,Z,30,217
4497,BMW_X2_xDRIVE28i,2.0,4,Z,30,222
4498,BMW_X3_xDRIVE30i,2.0,4,Z,30,223
4499,BMW_X3_M40i,3.0,6,Z,27,241
4500,BMW_X4_xDRIVE28i,2.0,4,Z,27,240
4501,BMW_X4_M40i,3.0,6,Z,25,266
4502,BMW_X5_xDRIVE35d,3.0,6,D,30,246
4503,BMW_X5_xDRIVE35i,3.0,6,Z,25,270
4504,BMW_X5_xDRIVE50i,4.4,8,Z,21,317
4505,BMW_X5_M,4.4,8,Z,19,341
4506,BMW_X6_xDRIVE35i,3.0,6,Z,25,270
4507,BMW_X6_xDRIVE50i,4.4,8,Z,21,317
4508,BMW_X6_M,4.4,8,Z,19,341
4509,BUGATTI_CHIRON,8.0,16,Z,13,522
4510,BUICK_ENCLAVE,3.6,6,X,25,263
4511,BUICK_ENCLAVE_AWD,3.6,6,X,24,277
4512,BUICK_ENCORE,1.4,4,X,34,194
4513,BUICK_ENCORE_(SIDI_with_Stop/Start),1.4,4,X,36,185
4514,BUICK_ENCORE_AWD,1.4,4,X,32,210
4515,BUICK_ENCORE_AWD_(SIDI_with_Stop/Start),1.4,4,X,34,196
4516,BUICK_ENVISION_AWD,2.0,4,Z,27,248
4517,BUICK_ENVISION_AWD,2.5,4,X,28,234
4518,BUICK_LACROSSE,3.6,6,X,29,228
4519,BUICK_LACROSSE_eASSIST,2.5,4,X,35,190
4520,BUICK_LACROSSE_AWD,3.6,6,X,28,237
4521,BUICK_REGAL,2.0,4,Z,31,217
4522,BUICK_REGAL_AWD,2.0,4,Z,29,227
4523,BUICK_REGAL_AWD,3.6,6,X,26,250
4524,CADILLAC_ATS,2.0,4,Z,31,216
4525,CADILLAC_ATS,2.0,4,Z,27,240
4526,CADILLAC_ATS,3.6,6,X,28,234
4527,CADILLAC_ATS_AWD,2.0,4,Z,30,222
4528,CADILLAC_ATS_AWD,3.6,6,X,27,247
4529,CADILLAC_ATS-V,3.6,6,Z,24,291
4530,CADILLAC_ATS-V,3.6,6,Z,22,295
4531,CADILLAC_CT6,2.0,4,Z,30,224
4532,CADILLAC_CT6_AWD,3.0,6,Z,25,263
4533,CADILLAC_CT6_AWD,3.6,6,X,25,261
4534,CADILLAC_CTS,2.0,4,Z,30,224
4535,CADILLAC_CTS,3.6,6,X,28,234
4536,CADILLAC_CTS_AWD,2.0,4,Z,29,229
4537,CADILLAC_CTS_AWD,3.6,6,X,27,247
4538,CADILLAC_CTS_Vsport,3.6,6,Z,22,311
4539,CADILLAC_CTS-V,6.2,8,Z,20,329
4540,CADILLAC_ESCALADE_4WD,6.2,8,Z,20,329
4541,CADILLAC_XT5,3.6,6,X,27,250
4542,CADILLAC_XT5_AWD,3.6,6,X,25,263
4543,CADILLAC_XTS,3.6,6,X,25,260
4544,CADILLAC_XTS_AWD,3.6,6,X,24,272
4545,CADILLAC_XTS_Vsport_AWD,3.6,6,Z,22,302
4546,CHEVROLET_CAMARO,2.0,4,Z,30,220
4547,CHEVROLET_CAMARO,2.0,4,Z,28,235
4548,CHEVROLET_CAMARO,3.6,6,X,27,246
4549,CHEVROLET_CAMARO,3.6,6,X,24,274
4550,CHEVROLET_CAMARO_SS,6.2,8,Z,24,273
4551,CHEVROLET_CAMARO_SS,6.2,8,Z,23,284
4552,CHEVROLET_CAMARO_ZL1,6.2,8,Z,18,361
4553,CHEVROLET_CAMARO_ZL1,6.2,8,Z,19,348
4554,CHEVROLET_CITY_EXPRESS,2.0,4,X,30,218
4555,CHEVROLET_COLORADO,2.5,4,X,26,253
4556,CHEVROLET_COLORADO,2.5,4,X,26,251
4557,CHEVROLET_COLORADO,2.8,4,D,29,257
4558,CHEVROLET_COLORADO,3.6,6,X,24,274
4559,CHEVROLET_COLORADO_4WD,2.5,4,X,25,266
4560,CHEVROLET_COLORADO_4WD,2.8,4,D,27,279
4561,CHEVROLET_COLORADO_4WD,3.6,6,X,23,288
4562,CHEVROLET_COLORADO_ZR2_4WD,2.8,4,D,24,315
4563,CHEVROLET_COLORADO_ZR2_4WD,3.6,6,X,20,331
4564,CHEVROLET_CORVETTE,6.2,8,Z,22,297
4565,CHEVROLET_CORVETTE,6.2,8,Z,24,278
4566,CHEVROLET_CORVETTE_Z06,6.2,8,Z,20,336
4567,CHEVROLET_CORVETTE_Z06,6.2,8,Z,21,312
4568,CHEVROLET_CRUZE,1.4,4,X,40,166
4569,CHEVROLET_CRUZE,1.4,4,X,38,172
4570,CHEVROLET_CRUZE_PREMIER,1.4,4,X,39,169
4571,CHEVROLET_CRUZE_DIESEL,1.6,4,D,43,175
4572,CHEVROLET_CRUZE_DIESEL,1.6,4,D,45,170
4573,CHEVROLET_CRUZE_HATCHBACK,1.4,4,X,39,172
4574,CHEVROLET_CRUZE_HATCHBACK,1.4,4,X,38,175
4575,CHEVROLET_CRUZE_HATCHBACK_PREMIER,1.4,4,X,38,176
4576,CHEVROLET_CRUZE_HATCHBACK_DIESEL,1.6,4,D,43,178
4577,CHEVROLET_CRUZE_HATCHBACK_DIESEL,1.6,4,D,42,180
4578,CHEVROLET_EQUINOX,1.5,4,X,34,195
4579,CHEVROLET_EQUINOX,1.6,4,D,38,198
4580,CHEVROLET_EQUINOX_AWD,1.5,4,X,32,209
4581,CHEVROLET_EQUINOX_AWD,1.6,4,D,38,198
4582,CHEVROLET_EQUINOX_AWD,2.0,4,Z,29,228
4583,CHEVROLET_IMPALA,2.5,4,X,30,224
4584,CHEVROLET_IMPALA_FFV,3.6,6,X,26,254
4585,CHEVROLET_IMPALA_FFV,3.6,6,E,19,245
4586,CHEVROLET_MALIBU,1.5,4,X,36,181
4587,CHEVROLET_MALIBU,2.0,4,Z,31,213
4588,CHEVROLET_MALIBU_HYBRID,1.8,4,X,55,121
4589,CHEVROLET_SILVERADO_FFV,4.3,6,X,24,278
4590,CHEVROLET_SILVERADO_FFV,4.3,6,E,17,284
4591,CHEVROLET_SILVERADO,5.3,8,X,22,298
4592,CHEVROLET_SILVERADO_FFV,5.3,8,X,22,298
4593,CHEVROLET_SILVERADO_FFV,5.3,8,E,17,283
4594,CHEVROLET_SILVERADO,5.3,8,X,22,307
4595,CHEVROLET_SILVERADO,6.2,8,Z,20,324
4596,CHEVROLET_SILVERADO_eASSIST,5.3,8,X,24,278
4597,CHEVROLET_SILVERADO_4WD_FFV,4.3,6,X,23,294
4598,CHEVROLET_SILVERADO_4WD_FFV,4.3,6,E,16,296
4599,CHEVROLET_SILVERADO_4WD,5.3,8,X,22,307
4600,CHEVROLET_SILVERADO_4WD_FFV,5.3,8,X,22,307
4601,CHEVROLET_SILVERADO_4WD_FFV,5.3,8,E,15,309
4602,CHEVROLET_SILVERADO_4WD,5.3,8,X,20,324
4603,CHEVROLET_SILVERADO_4WD,6.2,8,Z,20,331
4604,CHEVROLET_SILVERADO_eASSIST_4WD,5.3,8,X,22,304
4605,CHEVROLET_SONIC,1.4,4,X,36,184
4606,CHEVROLET_SONIC,1.4,4,X,38,174
4607,CHEVROLET_SONIC,1.8,4,X,34,193
4608,CHEVROLET_SONIC,1.8,4,X,35,190
4609,CHEVROLET_SONIC_5,1.4,4,X,36,184
4610,CHEVROLET_SONIC_5,1.4,4,X,38,174
4611,CHEVROLET_SONIC_5,1.8,4,X,34,193
4612,CHEVROLET_SONIC_5,1.8,4,X,35,190
4613,CHEVROLET_SPARK,1.4,4,X,40,167
4614,CHEVROLET_SPARK,1.4,4,X,40,166
4615,CHEVROLET_SUBURBAN,5.3,8,X,22,305
4616,CHEVROLET_SUBURBAN_FFV,5.3,8,X,22,305
4617,CHEVROLET_SUBURBAN_FFV,5.3,8,E,16,285
4618,CHEVROLET_SUBURBAN_4WD,5.3,8,X,21,313
4619,CHEVROLET_SUBURBAN_4WD_FFV,5.3,8,X,21,312
4620,CHEVROLET_SUBURBAN_4WD_FFV,5.3,8,E,15,321
4621,CHEVROLET_TAHOE,5.3,8,X,22,305
4622,CHEVROLET_TAHOE_FFV,5.3,8,X,22,305
4623,CHEVROLET_TAHOE_FFV,5.3,8,E,16,285
4624,CHEVROLET_TAHOE_4WD,5.3,8,X,21,310
4625,CHEVROLET_TAHOE_4WD_FFV,5.3,8,X,21,310
4626,CHEVROLET_TAHOE_4WD_FFV,5.3,8,E,16,299
4627,CHEVROLET_TAHOE_4WD,6.2,8,Z,20,325
4628,CHEVROLET_TRAVERSE,2.0,4,Z,27,246
4629,CHEVROLET_TRAVERSE,3.6,6,X,26,258
4630,CHEVROLET_TRAVERSE_AWD,3.6,6,X,24,276
4631,CHEVROLET_TRAX,1.4,4,X,34,194
4632,CHEVROLET_TRAX,1.4,4,X,34,194
4633,CHEVROLET_TRAX_4WD,1.4,4,X,32,210
4634,CHRYSLER_300,3.6,6,X,27,242
4635,CHRYSLER_300_FFV,3.6,6,X,27,242
4636,CHRYSLER_300_FFV,3.6,6,E,20,234
4637,CHRYSLER_300,5.7,8,X,23,289
4638,CHRYSLER_300_AWD,3.6,6,X,26,258
4639,CHRYSLER_300_AWD_FFV,3.6,6,X,26,258
4640,CHRYSLER_300_AWD_FFV,3.6,6,E,19,248
4641,CHRYSLER_PACIFICA,3.6,6,X,26,259
4642,CHRYSLER_PACIFICA_(Stop-Start),3.6,6,X,27,249
4643,DODGE_CHALLENGER,3.6,6,X,27,242
4644,DODGE_CHALLENGER,5.7,8,Z,22,307
4645,DODGE_CHALLENGER,6.4,8,Z,20,325
4646,DODGE_CHALLENGER_(MDS),5.7,8,X,23,289
4647,DODGE_CHALLENGER_(MDS),6.4,8,Z,22,302
4648,DODGE_CHALLENGER_GT_AWD,3.6,6,X,26,258
4649,DODGE_CHALLENGER_GT_AWD_FFV,3.6,6,X,26,258
4650,DODGE_CHALLENGER_GT_AWD_FFV,3.6,6,E,19,248
4651,DODGE_CHALLENGER_SRT,6.4,8,Z,20,325
4652,DODGE_CHALLENGER_SRT_(MDS),6.4,8,Z,22,302
4653,DODGE_CHALLENGER_SRT_DEMON,6.2,8,Z,19,339
4654,DODGE_CHALLENGER_SRT_HELLCAT,6.2,8,Z,19,339
4655,DODGE_CHALLENGER_SRT_HELLCAT,6.2,8,Z,19,352
4656,DODGE_CHARGER,3.6,6,X,24,271
4657,DODGE_CHARGER_FFV,3.6,6,X,24,271
4658,DODGE_CHARGER_FFV,3.6,6,E,18,268
4659,DODGE_CHARGER,3.6,6,X,27,242
4660,DODGE_CHARGER_FFV,3.6,6,X,27,242
4661,DODGE_CHARGER_FFV,3.6,6,E,20,234
4662,DODGE_CHARGER_(MDS),5.7,8,X,22,302
4663,DODGE_CHARGER_(MDS),5.7,8,X,23,289
4664,DODGE_CHARGER_(MDS),6.4,8,Z,22,302
4665,DODGE_CHARGER_AWD,3.6,6,X,26,258
4666,DODGE_CHARGER_AWD_FFV,3.6,6,X,26,258
4667,DODGE_CHARGER_AWD_FFV,3.6,6,E,19,248
4668,DODGE_CHARGER_AWD_(MDS),5.7,8,X,21,312
4669,DODGE_CHARGER_SRT_(MDS),6.4,8,Z,22,302
4670,DODGE_CHARGER_SRT_HELLCAT,6.2,8,Z,19,339
4671,DODGE_DURANGO_AWD,3.6,6,X,25,265
4672,DODGE_DURANGO_AWD,5.7,8,X,20,331
4673,DODGE_DURANGO_AWD_SRT,6.4,8,Z,18,363
4674,DODGE_GRAND_CARAVAN_FFV,3.6,6,X,24,276
4675,DODGE_GRAND_CARAVAN_FFV,3.6,6,E,17,274
4676,DODGE_JOURNEY,2.4,4,X,25,261
4677,DODGE_JOURNEY_FFV,3.6,6,X,23,284
4678,DODGE_JOURNEY_FFV,3.6,6,E,17,274
4679,DODGE_JOURNEY_AWD,3.6,6,X,23,292
4680,FIAT_124_SPIDER,1.4,4,X,35,187
4681,FIAT_124_SPIDER,1.4,4,X,36,185
4682,FIAT_500,1.4,4,X,32,202
4683,FIAT_500,1.4,4,X,36,182
4684,FIAT_500_ABARTH,1.4,4,X,32,202
4685,FIAT_500_ABARTH,1.4,4,X,36,182
4686,FIAT_500L,1.4,4,X,30,221
4687,FIAT_500X,1.4,4,X,34,197
4688,FIAT_500X,2.4,4,X,30,220
4689,FIAT_500X_AWD,2.4,4,X,29,226
4690,FORD_C-MAX_HYBRID,2.0,4,X,48,138
4691,FORD_ECOSPORT,1.0,3,X,34,195
4692,FORD_ECOSPORT_AWD,2.0,4,X,30,217
4693,FORD_EDGE,2.0,4,X,29,233
4694,FORD_EDGE_(Start/Stop),2.0,4,X,29,231
4695,FORD_EDGE,3.5,6,X,25,270
4696,FORD_EDGE_AWD,2.0,4,X,27,246
4697,FORD_EDGE_AWD,2.7,6,X,24,282
4698,FORD_EDGE_AWD,3.5,6,X,23,291
4699,FORD_ESCAPE,1.5,4,X,31,214
4700,FORD_ESCAPE_FFV,2.5,4,X,29,229
4701,FORD_ESCAPE_FFV,2.5,4,E,21,219
4702,FORD_ESCAPE_AWD,1.5,4,X,29,226
4703,FORD_ESCAPE_AWD,2.0,4,X,27,241
4704,FORD_EXPEDITION_4X4,3.5,6,X,23,291
4705,FORD_EXPEDITION_MAX_4X4,3.5,6,X,21,311
4706,FORD_EXPLORER,2.3,4,X,26,254
4707,FORD_EXPLORER_FFV,3.5,6,X,23,283
4708,FORD_EXPLORER_FFV,3.5,6,E,17,269
4709,FORD_EXPLORER_AWD,2.3,4,X,25,267
4710,FORD_EXPLORER_AWD,3.5,6,X,22,305
4711,FORD_EXPLORER_FFV_AWD,3.5,6,X,22,299
4712,FORD_EXPLORER_FFV_AWD,3.5,6,E,16,288
4713,FORD_F-150,2.7,6,X,27,249
4714,FORD_F-150_(LT_Tire_Pkg),2.7,6,X,26,253
4715,FORD_F-150_(Payload_Pkg),2.7,6,X,26,258
4716,FORD_F-150,3.0,6,D,30,256
4717,FORD_F-150_(LT_Tire_Pkg),3.0,6,D,29,260
4718,FORD_F-150,3.3,6,X,26,259
4719,FORD_F-150_FFV,3.3,6,X,26,257
4720,FORD_F-150_FFV,3.3,6,E,19,248
4721,FORD_F-150_(LT_Tire_Pkg),3.3,6,X,25,263
4722,FORD_F-150_FFV_(LT_Tire_Pkg),3.3,6,X,25,263
4723,FORD_F-150_FFV_(LT_Tire_Pkg),3.3,6,E,19,248
4724,FORD_F-150,3.5,6,X,24,282
4725,FORD_F-150_(LT_Tire_Pkg),3.5,6,X,23,288
4726,FORD_F-150_(Payload_Pkg),3.5,6,X,23,293
4727,FORD_F-150,5.0,8,X,23,292
4728,FORD_F-150_FFV,5.0,8,X,23,286
4729,FORD_F-150_FFV,5.0,8,E,16,288
4730,FORD_F-150_(LT_Tire_Pkg),5.0,8,X,22,308
4731,FORD_F-150_FFV_(LT_Tire_Pkg),5.0,8,X,22,307
4732,FORD_F-150_FFV_(LT_Tire_Pkg),5.0,8,E,16,288
4733,FORD_F-150_(Payload_Pkg),5.0,8,X,20,324
4734,FORD_F-150_FFV_(Payload_Pkg),5.0,8,X,20,323
4735,FORD_F-150_FFV_(Payload_Pkg),5.0,8,E,16,288
4736,FORD_F-150_4X4,2.7,6,X,25,265
4737,FORD_F-150_4X4_(LT_Tire_Pkg),2.7,6,X,24,277
4738,FORD_F-150_4X4_(Payload_Pkg),2.7,6,X,24,272
4739,FORD_F-150_4X4,3.0,6,D,26,288
4740,FORD_F-150_4X4_(LT_Tire_Pkg),3.0,6,D,26,288
4741,FORD_F-150_4X4_XL/XLT,3.0,6,D,29,266
4742,FORD_F-150_4X4,3.3,6,X,24,277
4743,FORD_F-150_FFV_4X4,3.3,6,X,24,273
4744,FORD_F-150_FFV_4X4,3.3,6,E,18,263
4745,FORD_F-150_4X4_(LT_Tire_Pkg),3.3,6,X,23,291
4746,FORD_F-150_FFV_4X4_(LT_Tire_Pkg),3.3,6,X,23,291
4747,FORD_F-150_FFV_4X4_(LT_Tire_Pkg),3.3,6,E,18,262
4748,FORD_F-150_4X4,3.5,6,X,22,295
4749,FORD_F-150_4X4_(LT_Tire_Pkg),3.5,6,X,22,297
4750,FORD_F-150_4X4_(Payload_Pkg),3.5,6,X,22,305
4751,FORD_F-150_4X4,5.0,8,X,22,304
4752,FORD_F-150_FFV_4X4,5.0,8,X,21,311
4753,FORD_F-150_FFV_4X4,5.0,8,E,16,300
4754,FORD_F-150_4X4_(LT_Tire_Pkg),5.0,8,X,20,324
4755,FORD_F-150_FFV_4X4_(LT_Tire_Pkg),5.0,8,X,20,324
4756,FORD_F-150_FFV_4X4_(LT_Tire_Pkg),5.0,8,E,16,300
4757,FORD_F-150_4X4_(Payload_Pkg),5.0,8,X,20,334
4758,FORD_F-150_FFV_4X4_(Payload_Pkg),5.0,8,X,19,339
4759,FORD_F-150_FFV_4X4_(Payload_Pkg),5.0,8,E,14,325
4760,FORD_F-150_RAPTOR_4WD,3.5,6,X,19,339
4761,FORD_FIESTA,1.6,4,X,37,179
4762,FORD_FIESTA,1.6,4,X,36,182
4763,FORD_FIESTA_ST,1.6,4,X,34,192
4764,FORD_FLEX,3.5,6,X,22,298
4765,FORD_FLEX_AWD,3.5,6,X,22,303
4766,FORD_FLEX_AWD_GTDI,3.5,6,X,21,322
4767,FORD_FOCUS,1.0,3,X,38,176
4768,FORD_FOCUS,1.0,3,X,40,164
4769,FORD_FOCUS,2.0,4,X,37,179
4770,FORD_FOCUS,2.0,4,X,33,200
4771,FORD_FOCUS,2.0,4,X,34,196
4772,FORD_FOCUS_RS_AWD,2.3,4,Z,26,252
4773,FORD_FOCUS_ST,2.0,4,X,30,219
4774,FORD_FUSION,1.5,4,X,32,203
4775,FORD_FUSION,2.0,4,X,29,225
4776,FORD_FUSION,2.5,4,X,30,223
4777,FORD_FUSION_AWD,2.0,4,X,28,238
4778,FORD_FUSION_AWD,2.7,6,X,24,277
4779,FORD_FUSION_HYBRID,2.0,4,X,50,131
4780,FORD_GT,3.5,6,Z,17,403
4781,FORD_MUSTANG,2.3,4,X,30,219
4782,FORD_MUSTANG_(Performance_Pkg),2.3,4,X,28,236
4783,FORD_MUSTANG,2.3,4,X,30,222
4784,FORD_MUSTANG_(Performance_Pkg),2.3,4,X,27,240
4785,FORD_MUSTANG,5.0,8,X,23,291
4786,FORD_MUSTANG,5.0,8,X,22,300
4787,FORD_MUSTANG_CONVERTIBLE,2.3,4,X,28,238
4788,FORD_MUSTANG_CONVERTIBLE,2.3,4,X,27,240
4789,FORD_MUSTANG_CONVERTIBLE,5.0,8,X,22,305
4790,FORD_SHELBY_GT350_MUSTANG,5.2,8,Z,19,341
4791,FORD_T-150_WAGON,3.5,6,X,19,345
4792,FORD_T-150_WAGON,3.7,6,X,19,354
4793,FORD_TAURUS_FFV,3.5,6,X,25,260
4794,FORD_TAURUS_FFV,3.5,6,E,19,249
4795,FORD_TAURUS_AWD,3.5,6,X,23,294
4796,FORD_TAURUS_FFV_AWD,3.5,6,X,23,291
4797,FORD_TAURUS_FFV_AWD,3.5,6,E,17,271
4798,FORD_TRANSIT_CONNECT_VAN_FFV,2.5,4,X,27,244
4799,FORD_TRANSIT_CONNECT_VAN_FFV,2.5,4,E,20,234
4800,FORD_TRANSIT_CONNECT_WAGON_LWB_FFV,2.5,4,X,26,251
4801,FORD_TRANSIT_CONNECT_WAGON_LWB_FFV,2.5,4,E,19,241
4802,GENESIS_G80_AWD,3.3,6,Z,24,282
4803,GENESIS_G80_AWD,3.8,6,X,24,276
4804,GENESIS_G80_AWD,5.0,8,Z,21,312
4805,GENESIS_G90_AWD,3.3,6,Z,24,279
4806,GENESIS_G90_AWD,5.0,8,Z,22,306
4807,GMC_ACADIA,2.5,4,X,28,239
4808,GMC_ACADIA,3.6,6,X,25,268
4809,GMC_ACADIA_AWD,2.5,4,X,27,243
4810,GMC_ACADIA_AWD,3.6,6,X,24,275
4811,GMC_CANYON,2.5,4,X,26,253
4812,GMC_CANYON,2.5,4,X,26,251
4813,GMC_CANYON,2.8,4,D,29,257
4814,GMC_CANYON,3.6,6,X,24,274
4815,GMC_CANYON_4WD,2.5,4,X,25,266
4816,GMC_CANYON_4WD,2.8,4,D,27,279
4817,GMC_CANYON_4WD,3.6,6,X,23,288
4818,GMC_SIERRA_FFV,4.3,6,X,24,278
4819,GMC_SIERRA_FFV,4.3,6,E,17,284
4820,GMC_SIERRA,5.3,8,X,22,298
4821,GMC_SIERRA_FFV,5.3,8,X,22,298
4822,GMC_SIERRA_FFV,5.3,8,E,17,283
